Route Name,Route Link,Bus Name,Bus Type,Bus Rating,Departure Time,Arrival Time,Duration,Available Seats,Price
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 52,SWIFT-GARUDA A/C SEATER BUS,3.3,12:01,19:55,07h 54m,6 Seats available,INR 627
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1378,AC MULTI AXLE,2.6,13:46,20:50,07h 04m,"6 Seats available
2 Window",INR 729
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 129,SWIFT-GARUDA A/C SEATER BUS,4.1,14:15,22:50,08h 35m,13 Seats available,INR 627
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 235,Swift Deluxe Non AC Air Bus (2+2),4.6,15:00,00:01,09h 01m,"8 Seats available
1 Window",INR 620
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 370,AC MULTI AXLE,2.3,15:25,22:20,06h 55m,"17 Seats available
5 Window",INR 729
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 97,Swift Deluxe Non AC Air Bus (2+2),2.8,16:02,00:50,08h 48m,"13 Seats available
4 Window",INR 567
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 171,Swift Deluxe Non AC Air Bus (2+2),4.7,16:16,01:20,09h 04m,"20 Seats available
9 Window",INR 640
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 553,Super Deluxe Non AC Seater Air Bus (2+2),1.9,16:45,01:25,08h 40m,22 Seats available,INR 640
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 51,Swift Deluxe Non AC Air Bus (2+2),4.1,19:04,04:24,09h 20m,"30 Seats available
13 Window",INR 640
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 789,Super Fast Non AC Seater (2+3),3.6,20:00,04:25,08h 25m,21 Seats available,INR 473
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1585,Super Deluxe Non AC Seater Air Bus (2+2),4.2,20:31,05:36,09h 05m,23 Seats available,INR 640
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 1586,Super Deluxe Non AC Seater Air Bus (2+2),3.2,21:31,06:36,09h 05m,26 Seats available,INR 640
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 2133,Swift Deluxe Non AC Air Bus (2+2),3.7,22:12,07:36,09h 24m,"18 Seats available
5 Window",INR 640
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 2063,SWIFT-GARUDA A/C SEATER BUS,4.2,22:32,07:35,09h 03m,4 Seats available,INR 627
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 574,Super Deluxe Non AC Seater Air Bus (2+2),3.7,23:00,09:30,10h 30m,23 Seats available,INR 469
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 583,Super Deluxe Non AC Seater Air Bus (2+2),3.9,23:30,09:35,10h 05m,32 Seats available,INR 469
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,KSRTC (Kerala) - 56,SWIFT-GARUDA A/C SEATER BUS,3.8,23:41,09:05,09h 24m,35 Seats available,INR 627
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,MMK Travels,VE A/C Seater / Sleeper (2+1),4.5,22:30,07:30,09h 00m,"23 Seats available
1 Single",INR 850
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),4.3,23:00,09:00,10h 00m,"38 Seats available
21 Window",INR 2899
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,VE A/C Sleeper (2+1),4.1,22:45,07:30,08h 45m,"11 Seats available
2 Single",INR 1000
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,AdDA Transports,A/C Sleeper (2+1),3.4,21:45,07:00,09h 15m,"26 Seats available
9 Single",INR 700
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,P K Travels,A/C Sleeper (2+1),4.2,18:45,06:30,11h 45m,"15 Seats available
3 Single",INR 1100
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,DLT BUS,A/C Sleeper (2+1),4.0,22:30,07:30,09h 00m,"14 Seats available
2 Single",INR 999
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SAAM BUS,Bharat Benz A/C Sleeper (2+1),4.4,20:10,06:45,10h 35m,19 Seats available,785
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,AdSURAJ TRAVEL HOUSE,VE A/C Seater / Sleeper (2+1),3.7,21:00,07:30,10h 30m,28 Seats available,INR 700
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Suraj Holidays,VE A/C Sleeper (2+1),3.9,22:30,07:30,09h 00m,"18 Seats available
8 Single",INR 950
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),4.0,22:15,06:30,08h 15m,"30 Seats available
3 Single",INR 700
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,Non A/C Seater / Sleeper (2+1),4.2,21:45,06:10,08h 25m,"20 Seats available
3 Single",INR 700
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,National travels and logistics,NON A/C Sleeper (2+1),3.8,22:45,06:30,07h 45m,"19 Seats available
5 Single",699
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),3.8,22:00,07:05,09h 05m,21 Seats available,INR 899
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),3.8,21:00,05:30,08h 30m,"14 Seats available
2 Single",INR 899
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,P K Travels,A/C Sleeper (2+1),3.5,21:45,06:30,08h 45m,"22 Seats available
6 Single",INR 1100
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,A1 Travels,Non A/C Seater / Sleeper (2+1),3.4,21:00,06:45,09h 45m,33 Seats available,INR 600
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SKS Tours & Travels,A/C Sleeper (2+1),4.3,21:15,05:45,08h 30m,23 Seats available,INR 899
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kalpaka Travels,NON A/C Semi Sleeper (2+2),3.2,22:00,06:30,08h 30m,"26 Seats available
13 Window",INR 800
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,SRS Travels,A/C Sleeper (2+1),2.3,21:45,06:40,08h 55m,"16 Seats available
6 Single",INR 1060
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),3.3,19:45,05:45,10h 00m,33 Seats available,INR 800
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,RAVINA TRAVELS,A/C Sleeper (2+1),3.7,05:00,13:00,08h 00m,"7 Seats available
2 Single",1169
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Bharathi Travels,A/C Sleeper (2+1),2.2,23:45,08:00,08h 15m,"17 Seats available
5 Single",INR 890
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,NS Transports,NON A/C Sleeper (2+1),4.1,22:30,06:45,08h 15m,26 Seats available,INR 799
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),3.8,03:00,10:20,07h 20m,2 Seats available,INR 1900
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,P K Travels,Non A/C Seater / Sleeper (2+1),3.5,19:15,05:15,10h 00m,"11 Seats available
1 Single",INR 799
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Suraj Holidays,NON AC Seater / Sleeper 2+1,3.4,20:30,06:00,09h 30m,"21 Seats available
6 Single",INR 700
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),2.5,02:30,10:00,07h 30m,"13 Seats available
7 Window",INR 1600
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,A1 Travels,A/C Seater / Sleeper (2+1),1.8,21:45,07:00,09h 15m,43 Seats available,INR 800
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Vijay Lines,A/C Seater / Sleeper (2+1),1.0,22:20,07:00,08h 40m,40 Seats available,INR 1999
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Bharathi Travels,A/C Sleeper (2+1),2.1,02:30,10:00,07h 30m,"11 Seats available
2 Single",990
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,National travels and logistics,A/C Sleeper (2+1),3.7,22:45,07:15,08h 30m,23 Seats available,INR 2290
Bangalore to Kozhikode,https://www.redbus.in/bus-tickets/bangalore-to-kozhikode,Vijay Lines,A/C Seater / Sleeper (2+1),1.0,20:45,07:30,10h 45m,40 Seats available,INR 5000
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2368,Low Floor AC Seater 2+2,3.2,00:30,05:49,05h 19m,8 Seats available,INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1850,Low Floor AC Seater 2+2,2.2,02:30,07:49,05h 19m,"7 Seats available
1 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2370,Low Floor AC Seater 2+2,5.0,04:30,10:14,05h 44m,2 Seats available,INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1865,Low Floor AC Seater 2+2,4.6,06:30,12:15,05h 45m,"6 Seats available
2 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 794,Super Fast Non AC Seater (2+3),3.2,06:40,12:30,05h 50m,40 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2710,Super Fast Non AC Seater (2+3),3.2,07:20,13:06,05h 46m,46 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1870,Low Floor AC Seater 2+2,3.2,08:30,14:14,05h 44m,"14 Seats available
4 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 764,Super Fast Non AC Seater (2+3),3.2,09:00,14:30,05h 30m,49 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 671,Super Fast Non AC Seater (2+3),2.8,09:10,14:01,04h 51m,38 Seats available,INR 230
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2571,Super Fast Non AC Seater (2+3),3.2,09:30,15:55,06h 25m,"39 Seats available
14 Window",INR 261
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 721,Super Fast Non AC Seater (2+3),3.2,09:35,15:10,05h 35m,48 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2567,Super Fast Non AC Seater (2+3),3.2,10:05,16:30,06h 25m,"43 Seats available
16 Window",INR 261
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 353,Super Fast Non AC Seater (2+3),3.2,10:15,16:00,05h 45m,43 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2371,Low Floor AC Seater 2+2,3.2,10:30,15:49,05h 19m,"23 Seats available
8 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1255,Super Fast Non AC Seater (2+3),3.2,10:35,16:31,05h 56m,48 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 773,Super Fast Non AC Seater (2+3),3.2,10:55,16:20,05h 25m,44 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1884,Low Floor AC Seater 2+2,3.8,12:30,18:19,05h 49m,"14 Seats available
6 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 256,Super Fast Non AC Seater (2+3),1.5,13:30,18:36,05h 06m,46 Seats available,INR 230
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 596,Super Deluxe Non AC Seater Air Bus (2+2),1.9,13:40,18:40,05h 00m,23 Seats available,INR 293
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2718,Super Fast Non AC Seater (2+3),3.2,13:50,20:00,06h 10m,"42 Seats available
15 Window",INR 209
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 427,Super Fast Non AC Seater (2+3),3.2,13:55,20:20,06h 25m,47 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2369,Low Floor AC Seater 2+2,2.8,14:30,20:14,05h 44m,"11 Seats available
4 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 720,Super Fast Non AC Seater (2+3),1.8,15:40,21:15,05h 35m,48 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1883,Low Floor AC Seater 2+2,3.5,16:30,22:09,05h 39m,"23 Seats available
10 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 323,Super Fast Non AC Seater (2+3),3.2,17:25,22:40,05h 15m,35 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 503,Super Deluxe Non AC Seater Air Bus (2+2),3.7,17:42,22:00,04h 18m,27 Seats available,INR 309
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 556,Super Deluxe Non AC Seater Air Bus (2+2),1.7,18:00,22:50,04h 50m,37 Seats available,INR 309
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1872,Low Floor AC Seater 2+2,3.6,18:30,23:44,05h 14m,"16 Seats available
6 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 467,Super Deluxe Non AC Seater Air Bus (2+2),1.2,19:55,00:35,04h 40m,28 Seats available,INR 309
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 564,Super Deluxe Non AC Seater Air Bus (2+2),4.1,20:12,00:51,04h 39m,29 Seats available,INR 309
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 46,Swift Deluxe Non AC Air Bus (2+2),3.2,20:25,01:01,04h 36m,"26 Seats available
8 Window",INR 309
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 2393,Low Floor AC Seater 2+2,3.2,20:30,01:44,05h 14m,"27 Seats available
12 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 827,Super Fast Non AC Seater (2+3),3.6,21:00,02:35,05h 35m,50 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 531,Super Deluxe Non AC Seater Air Bus (2+2),3.3,21:15,01:10,03h 55m,32 Seats available,INR 309
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 42,Swift Deluxe Non AC Air Bus (2+2),3.2,21:25,02:05,04h 40m,"17 Seats available
5 Window",INR 309
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 558,Super Deluxe Non AC Seater Air Bus (2+2),3.2,21:55,03:30,05h 35m,28 Seats available,INR 278
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1212,AC MULTI AXLE,3.7,22:00,02:26,04h 26m,"36 Seats available
15 Window",INR 494
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 700,Super Fast Non AC Seater (2+3),2.7,22:15,03:49,05h 34m,43 Seats available,INR 255
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 370,AC MULTI AXLE,1.9,22:20,03:15,04h 55m,"26 Seats available
11 Window",INR 494
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 666,Super Fast Non AC Seater (2+3),3.2,22:25,04:19,05h 54m,40 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1841,Low Floor AC Seater 2+2,3.0,22:30,03:40,05h 10m,"24 Seats available
11 Window",INR 383
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1704,Super Fast Non AC Seater (2+3),3.2,22:40,03:50,05h 10m,45 Seats available,INR 255
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 582,Super Deluxe Non AC Seater Air Bus (2+2),3.2,22:40,03:40,05h 00m,29 Seats available,INR 288
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 1011,Super Fast Non AC Seater (2+3),3.2,23:00,04:30,05h 30m,"22 Seats available
6 Window",INR 261
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 279,Super Fast Non AC Seater (2+3),3.8,23:05,04:40,05h 35m,48 Seats available,INR 269
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 426,Super Deluxe Non AC Seater Air Bus (2+2),3.1,23:15,03:05,03h 50m,3 Seats available,INR 268
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,KSRTC (Kerala) - 407,Super Deluxe Non AC Seater Air Bus (2+2),3.2,23:25,03:55,04h 30m,26 Seats available,INR 299
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Holy Maria Travels,A/C Semi Sleeper (2+2),3.3,00:10,04:10,04h 00m,9 Seats available,INR 600
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,A/C Semi Sleeper (2+2),4.1,00:15,06:15,06h 00m,5 Seats available,549
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,A/C Sleeper (2+1),4.1,00:25,06:10,05h 45m,"8 Seats available
1 Single",INR 799
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,A/C Semi Sleeper (2+2),3.7,00:49,06:20,05h 31m,"8 Seats available
4 Window",INR 599
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Adrin Travels,A/C Seater/Sleeper (2+1),4.6,01:20,05:50,04h 30m,"8 Seats available
1 Single",INR 800
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,A/C Sleeper (2+1),3.9,01:30,06:00,04h 30m,"16 Seats available
2 Single",INR 699
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,A1 Travels,NON A/C Semi Sleeper (2+2),3.7,21:00,01:30,04h 30m,22 Seats available,INR 450
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,EMERALD TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),3.8,21:56,02:40,04h 44m,"31 Seats available
14 Window",INR 700
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,BLM Transports,A/C Sleeper (2+1),3.9,22:00,02:45,04h 45m,"24 Seats available
6 Single",903
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),3.1,22:15,01:45,03h 30m,39 Seats available,INR 700
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),3.6,22:30,01:29,02h 59m,36 Seats available,INR 700
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Sonia Travels,A/C Seater/Sleeper (2+1),4.2,23:30,04:29,04h 59m,28 Seats available,INR 650
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Sonia Travels,A/C Semi Sleeper (2+2),4.2,23:45,03:30,03h 45m,"31 Seats available
15 Window",INR 549
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Surya Connect,Volvo A/C Semi Sleeper (2+2),4.7,23:55,05:15,05h 20m,24 Seats available,INR 580
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kalpaka Travels 1,A/C Sleeper (2+1),3.5,23:59,06:00,06h 01m,"21 Seats available
3 Single",INR 800
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Cochin Express,A/C Sleeper (2+1),4.1,23:59,05:45,05h 46m,"12 Seats available
7 Window",INR 807
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Cochin Express,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),3.6,23:59,06:15,06h 16m,"36 Seats available
16 Window",INR 667
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,UFO Bus,A/C Seater Push Back (2+2),3.9,00:20,05:30,05h 10m,29 Seats available,599
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Ubc travels,A/C Semi Sleeper (2+2),2.8,00:25,04:40,04h 15m,"17 Seats available
6 Window",INR 700
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,A/C Semi Sleeper (2+2),2.4,00:45,06:45,06h 00m,"5 Seats available
3 Window",599
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),2.3,01:00,05:00,04h 00m,"16 Seats available
5 Single",INR 800
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Ubc travels,A/C Seater/Sleeper (2+1),2.8,01:45,05:40,03h 55m,"37 Seats available
5 Single",INR 900
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,A1 Travels,A/C Seater / Sleeper (2+1),2.7,20:05,23:59,03h 54m,29 Seats available,INR 700
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Galaxy Tours,2+1 Air Suspension A/C Seater / Sleeper,2.9,21:45,02:00,04h 15m,"32 Seats available
9 Single",INR 650
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Galaxy Tours,A/C Semi Sleeper (2+2),2.9,21:45,02:01,04h 16m,"15 Seats available
8 Window",INR 800
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Shajees Motors,A/C Semi Sleeper (2+2),2.6,22:30,03:05,04h 35m,"34 Seats available
17 Window",INR 630
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),1.8,23:15,03:10,03h 55m,"25 Seats available
8 Single",INR 850
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Kalpaka Travels 1,A/C Semi Sleeper (2+2),2.4,23:59,05:00,05h 01m,"35 Seats available
17 Window",INR 600
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Arya Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),2.7,23:59,05:00,05h 01m,"5 Seats available
2 Window",INR 849
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Arya Travels,Volvo A/C Semi Sleeper (2+2),2.9,23:59,05:30,05h 31m,33 Seats available,INR 899
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Arya Travels,A/C Sleeper (2+1),2.9,23:59,05:30,05h 31m,"22 Seats available
6 Single",INR 799
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,Madhavi Travels,A/C Sleeper (2+1),3.9,22:20,02:35,04h 15m,"15 Seats available
5 Single",999
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,A1 Travels,Bharat Benz A/C Sleeper (2+1),3.1,23:30,03:15,03h 45m,35 Seats available,INR 1000
Kozhikode to Ernakulam,https://www.redbus.in/bus-tickets/kozhikode-to-ernakulam,LIYAS TOURS,Bharat Benz A/C Sleeper (2+1),2.8,23:05,03:15,04h 10m,"23 Seats available
7 Single",1099
